學校級別,代碼,學校名稱,縣市別,鄉鎮市區,地址,電話,網址,體系別,"地區
屬性",X 坐標,Y 坐標,,經度,緯度
國民小學,014816,市立頭湖國小,新北市,林口區,[244]新北市林口區民權路101號,(02)26080766,https://www.thes.ntpc.edu.tw,,,287611.305,2774993.622,,121.3728589,25.08273724
國民小學,014817,市立新市國小,新北市,淡水區,[251]新北市淡水區中山北路二段200號,(02)26262141,https://www.xses.ntpc.edu.tw,,,294801.29,2786456.048,,121.4445096,25.18602322
國民小學,024601,縣立中山國小,宜蘭縣,宜蘭市,[260]宜蘭縣宜蘭市崇聖街4號,(03)9322064,https://www.jses.ilc.edu.tw,,,326324.152,2738738.773,,121.7546239,24.75397922
國民小學,024602,縣立宜蘭國小,宜蘭縣,宜蘭市,[260]宜蘭縣宜蘭市崇聖街2號,(03)9322210,https://www.iles.ilc.edu.tw,,,326295.03,2738658.4,,121.7543316,24.75325507
國民小學,024603,縣立力行國小,宜蘭縣,宜蘭市,[260]宜蘭縣宜蘭市力行路152號,(03)9322309,https://www.lses.ilc.edu.tw,,,326334.42,2739844.79,,121.7547858,24.7639637
國民小學,024604,縣立新生國小,宜蘭縣,宜蘭市,[260]宜蘭縣宜蘭市大坡路一段100號,(03)9283791,https://www.sses.ilc.edu.tw,,,326303.231,2740589.174,,121.754518,24.77068546
國民小學,024605,縣立光復國小,宜蘭縣,宜蘭市,[260]宜蘭縣宜蘭市泰山路60號,(03)9322077,https://www.kfps.ilc.edu.tw,,,325629.56,2738822.74,,121.7477614,24.75477169
國民小學,024606,縣立育才國小,宜蘭縣,宜蘭市,[260]宜蘭縣宜蘭市進士路一段32號,(03)9253794,https://www.ytps.ilc.edu.tw,,,324621.841,2736454.512,,121.7376724,24.73344086
國民小學,024607,縣立凱旋國小,宜蘭縣,宜蘭市,[260]宜蘭縣宜蘭市凱旋路130號,(03)9253793,https://www.kases.ilc.edu.tw,,,327211.03,2735475.06,,121.7632121,24.72447035
國民小學,024608,縣立黎明國小,宜蘭縣,宜蘭市,[260]宜蘭縣宜蘭市校舍路1號,(03)9383792,https://www.lmes.ilc.edu.tw,,,327316.71,2738523.28,,121.7644248,24.75198403
國民小學,024609,縣立南屏國小,宜蘭縣,宜蘭市,[260]宜蘭縣宜蘭市泰山路98號,(03)9323795,https://www.npes.ilc.edu.tw,,,325111.732,2738730.291,,121.742637,24.75396253
國民小學,024610,縣立羅東國小,宜蘭縣,羅東鎮,[265]宜蘭縣羅東鎮民族路1號,(03)9542342,https://www.lotes.ilc.edu.tw,,,328178.79,2729793.21,,121.7724611,24.67312607
國民小學,024611,縣立成功國小,宜蘭縣,羅東鎮,[265]宜蘭縣羅東鎮興東南路100號,(03)9542156,https://www.cges.ilc.edu.tw,,,327803.055,2729529.643,,121.7687342,24.67076564
國民小學,024612,縣立公正國小,宜蘭縣,羅東鎮,[265]宜蘭縣羅東鎮公正路199號,(03)9566659,https://www.gjes.ilc.edu.tw,,,327557.79,2730507.602,,121.766365,24.679607
國民小學,024613,縣立北成國小,宜蘭縣,羅東鎮,[265]宜蘭縣羅東鎮北成路一段125號,(03)9512626,https://www.pces.ilc.edu.tw,,,326796.01,2729972.38,,121.758809,24.67481325
國民小學,024614,縣立竹林國小,宜蘭縣,羅東鎮,[265]宜蘭縣羅東鎮復興路二段128號,(03)9542084,https://www.jles.ilc.edu.tw,,,327542.74,2731521.31,,121.7662722,24.68875947
國民小學,024615,縣立蘇澳國小,宜蘭縣,蘇澳鎮,[270]宜蘭縣蘇澳鎮中山路一段366號,(03)9962312,https://www.saes.ilc.edu.tw,,,335200.63,2721374.12,,121.841327,24.59674702
國民小學,024616,縣立馬賽國小,宜蘭縣,蘇澳鎮,[270]宜蘭縣蘇澳鎮永榮里大同路108號,(03)9902694,https://www.mses.ilc.edu.tw,,,334534.45,2724156.12,,121.8349159,24.62189923
國民小學,024617,縣立蓬萊國小,宜蘭縣,蘇澳鎮,[270]宜蘭縣蘇澳鎮南澳路85號,(03)9981062,https://www.ples.ilc.edu.tw,,偏遠,331407.07,2706725.04,,121.8030281,24.46469897
國民小學,024618,縣立士敏國小,宜蘭縣,蘇澳鎮,[270]宜蘭縣蘇澳鎮光明路8號,(03)9962342,https://www.smes.ilc.edu.tw,,,336455.8,2720888.67,,121.8536905,24.59229467
國民小學,024619,縣立永樂國小,宜蘭縣,蘇澳鎮,[270]宜蘭縣蘇澳鎮永樂路1號,(03)9962840,https://www.yles.ilc.edu.tw,,,335531,2719070.01,,121.8444495,24.57592748
國民小學,024620,縣立南安國小,宜蘭縣,蘇澳鎮,[270]宜蘭縣蘇澳鎮南建里學府路122號,(03)9962664,https://www.naanes.ilc.edu.tw,,,337953.35,2719415.57,,121.8683847,24.57891119
國民小學,024621,縣立岳明國(中)小,宜蘭縣,蘇澳鎮,[270]宜蘭縣蘇澳鎮嶺腳路140號,(03)9903044,https://www.ymes.ilc.edu.tw,,,336433.78,2723282.5,,121.8536197,24.61390705
國民小學,024622,縣立育英國小,宜蘭縣,蘇澳鎮,[270]宜蘭縣蘇澳鎮褔德路134號,(03)9901294,https://www.yies.ilc.edu.tw,,,334306,2726150.01,,121.8327791,24.63991231
國民小學,024623,縣立頭城國小,宜蘭縣,頭城鎮,[261]宜蘭縣頭城鎮開蘭路282號,(03)9771011,https://www.tces.ilc.edu.tw,,,333621.558,2750834.499,,121.8274931,24.86279473
國民小學,024624,縣立竹安國小,宜蘭縣,頭城鎮,[261]宜蘭縣頭城鎮竹安里頭濱路一段601號,(03)9771178,https://www.jaes.ilc.edu.tw,,,332953.118,2746662.025,,121.8206305,24.82516363
國民小學,024625,縣立二城國小,宜蘭縣,頭城鎮,[261]宜蘭縣頭城鎮青雲路二段200號,(03)9771024,https://www.eces.ilc.edu.tw,,,331442.135,2748691.252,,121.8058025,24.84356414
國民小學,024626,縣立大溪國小,宜蘭縣,頭城鎮,[261]宜蘭縣頭城鎮濱海路4段250號,(03)9781044,https://www.dses.ilc.edu.tw,,偏遠,339531.522,2758917.646,,121.886492,24.93542925
國民小學,024627,縣立大里國小,宜蘭縣,頭城鎮,[261]宜蘭縣頭城鎮濱海路七段65號,(03)9781440,https://www.tles.ilc.edu.tw,,偏遠,343501.062,2762808.308,,121.9260549,24.97031231
國民小學,024628,縣立梗枋國小,宜蘭縣,頭城鎮,[261]宜蘭縣頭城鎮更新路59號,(03)9771634,https://www.gfes.ilc.edu.tw,,,337081.09,2755060.43,,121.8619893,24.90075074
國民小學,024629,縣立礁溪國小,宜蘭縣,礁溪鄉,[262]宜蘭縣礁溪鄉大忠村礁溪路四段135號,(03)9882047,https://www.jausips.ilc.edu.tw,,,327688.568,2746246.35,,121.7685305,24.82168776
國民小學,024630,縣立四結國小,宜蘭縣,礁溪鄉,[262]宜蘭縣礁溪鄉吳沙村育英路46號,(03)9284751,https://www.sjes.ilc.edu.tw,,,326818,2742308,,121.7597023,24.78617704
國民小學,024631,縣立龍潭國小,宜蘭縣,礁溪鄉,[262]宜蘭縣礁溪鄉龍潭村育龍路71號,(03)9284764,https://www.ltes.ilc.edu.tw,,,325300.912,2741638.115,,121.7446638,24.78020479
國民小學,024632,縣立玉田國小,宜蘭縣,礁溪鄉,[262]宜蘭縣礁溪鄉玉民路一段169號,(03)9882461,https://www.ytes.ilc.edu.tw,,,329937,2743465,,121.7906121,24.79646247
國民小學,024633,縣立三民國小,宜蘭縣,礁溪鄉,[262]宜蘭縣礁溪鄉三民村十六結路100號,(03)9882271,https://www.smps.ilc.edu.tw,,,326821,2745282,,121.7598956,24.81302565
國民小學,024634,縣立員山國小,宜蘭縣,員山鄉,[264]宜蘭縣員山鄉員山村復興路39號,(03)9224061,https://www.yeses.ilc.edu.tw,,,323103.364,2737627.701,,121.7227237,24.74410548
國民小學,024635,縣立深溝國小,宜蘭縣,員山鄉,[264]宜蘭縣員山鄉深溝村惠民路266號,(03)9224870,https://www.sges.ilc.edu.tw,,,323256.172,2735330.713,,121.7241143,24.72336103
國民小學,024636,縣立七賢國小,宜蘭縣,員山鄉,[264]宜蘭縣員山鄉浮洲路30號,(03)9221688,https://www.csps.ilc.edu.tw,,,325186.684,2734954.809,,121.7431754,24.71987404
國民小學,024637,縣立同樂國小,宜蘭縣,員山鄉,[264]宜蘭縣員山鄉同樂村新城路84之4號,(03)9223543,https://www.tlps.ilc.edu.tw,,,323724.426,2739703.499,,121.7289727,24.76281594
國民小學,024638,縣立湖山國小,宜蘭縣,員山鄉,[264]宜蘭縣員山鄉枕山村坡城路54號,(03)9221174,https://www.hses.ilc.edu.tw,,,320724.196,2741485.543,,121.6993989,24.77904563
國民小學,024639,縣立大湖國小,宜蘭縣,員山鄉,[264]宜蘭縣員山鄉湖東村蜊埤路55號,(03)9223584,https://www.dhes.ilc.edu.tw,,,319909.782,2738038.371,,121.6911733,24.74796193
國民小學,024640,縣立內城國(中)小,宜蘭縣,員山鄉,[264]宜蘭縣員山鄉內城村內城路545號,(03)9221846,https://www.ryjh.ilc.edu.tw,,,319559.053,2734797.124,,121.687545,24.71871573
國民小學,024643,縣立壯圍國小,宜蘭縣,壯圍鄉,[263]宜蘭縣壯圍鄉吉祥村壯五路55號,(03)9384442,https://www.jwes.ilc.edu.tw,,,329917.065,2737608.374,,121.7900803,24.74359107
國民小學,024644,縣立古亭國小,宜蘭縣,壯圍鄉,[263]宜蘭縣壯圍鄉古亭村古亭路81號,(03)9301022,https://www.gtes.ilc.edu.tw,,,330719.897,2740710.402,,121.7981956,24.7715535
國民小學,024645,縣立公館國小,宜蘭縣,壯圍鄉,[263]宜蘭縣壯圍鄉紅葉路69號,(03)9380522,https://www.kkes.ilc.edu.tw,,,332582,2736800.01,,121.8163768,24.73615216
國民小學,024646,縣立過嶺國小,宜蘭縣,壯圍鄉,[263]宜蘭縣壯圍鄉過嶺村壯濱路三段261號,(03)9301404,https://www.qles.ilc.edu.tw,,,332364.885,2739286.239,,121.8143768,24.75860894
國民小學,024647,縣立大福國小,宜蘭縣,壯圍鄉,[263]宜蘭縣壯圍鄉大福村大福路一段62巷26號,(03)9301239,https://www.dfes.ilc.edu.tw,,偏遠,332353.066,2744040.165,,121.8145401,24.80152675
國民小學,024648,縣立新南國小,宜蘭縣,壯圍鄉,[263]宜蘭縣壯圍鄉美福路一段1號,(03)9253337,https://www.snes.ilc.edu.tw,,,330914.395,2735288.075,,121.7998054,24.72259153
國民小學,024649,縣立五結國小,宜蘭縣,五結鄉,[268]宜蘭縣五結鄉五結中路二段88號,(03)9507272,https://www.wjes.ilc.edu.tw,,,330807.83,2731342.32,,121.7985249,24.68697543
國民小學,024650,縣立學進國小,宜蘭縣,五結鄉,[268]宜蘭縣五結鄉中正路三段151號,(03)9653801,https://www.shjes.ilc.edu.tw,,,327957.483,2733536.395,,121.7704823,24.70693054
國民小學,024651,縣立中興國小,宜蘭縣,五結鄉,[268]宜蘭縣五結鄉四結村中興路三段67號,(03)9544356,https://www.cses.ilc.edu.tw,,,328114.237,2731964.148,,121.771944,24.69272845
國民小學,024652,縣立利澤國小,宜蘭縣,五結鄉,[268]宜蘭縣五結鄉成興村利寶路101號,(03)9503805,https://www.ltps.ilc.edu.tw,,,333767.511,2728984.664,,121.827629,24.66553253
國民小學,024653,縣立孝威國小,宜蘭縣,五結鄉,[268]宜蘭縣五結鄉孝威路328號,(03)9503804,https://www.swes.ilc.edu.tw,,,332108.214,2732424.415,,121.8114373,24.69667553
國民小學,024654,縣立冬山國小,宜蘭縣,冬山鄉,[269]宜蘭縣冬山鄉安平村安中路35號,(03)9593504,https://www.tses.ilc.edu.tw,,,329943.12,2725199.5,,121.7896317,24.63156367
國民小學,024655,縣立東興國小,宜蘭縣,冬山鄉,[269]宜蘭縣冬山鄉東城村東城路316號,(03)9594047,https://www.tshes.ilc.edu.tw,,,331680.38,2724937.07,,121.8067748,24.62910339
國民小學,024656,縣立順安國小,宜蘭縣,冬山鄉,[269]宜蘭縣冬山鄉順安村永興路二段17號,(03)9583445,https://www.saps.ilc.edu.tw,,,327282.93,2727751.43,,121.7634978,24.65473817
國民小學,024657,縣立武淵國小,宜蘭縣,冬山鄉,[269]宜蘭縣冬山鄉武淵村富農路二段350號,(03)9505971,https://www.waes.ilc.edu.tw,,,330768.63,2728548,,121.7979771,24.66175066
國民小學,024658,縣立廣興國小,宜蘭縣,冬山鄉,[269]宜蘭縣冬山鄉廣興村梅花路303號,(03)9513484,https://www.kses.ilc.edu.tw,,,325228.94,2728833.12,,121.7432651,24.66460542
國民小學,024659,縣立大進國小,宜蘭縣,冬山鄉,[269]宜蘭縣冬山鄉大進村大進七路51號,(03)9512268,https://www.djps.ilc.edu.tw,,,322522.43,2725413.98,,121.7163502,24.63386699
國民小學,024660,縣立柯林國小,宜蘭縣,冬山鄉,[269]宜蘭縣冬山鄉柯林村光華路158號,(03)9511355,https://www.kles.ilc.edu.tw,,,324008.88,2730132.22,,121.73128,24.67639289
國民小學,024661,縣立三星國小,宜蘭縣,三星鄉,[266]宜蘭縣三星鄉三星路五段86號,(03)9892026,https://www.ssps.ilc.edu.tw,,,315860.84,2728969.57,,121.6507193,24.66626669
國民小學,024662,縣立大洲國小,宜蘭縣,三星鄉,[266]宜蘭縣三星鄉大洲村上將路二段500號,(03)9551547,https://www.djes.ilc.edu.tw,,,323605.98,2731959.97,,121.727395,24.69291321
國民小學,024663,縣立憲明國小,宜蘭縣,三星鄉,[266]宜蘭縣三星鄉天山村福山街119號,(03)9892049,https://www.shmes.ilc.edu.tw,,偏遠,312614,2728360.01,,121.6186142,24.66089894
國民小學,024664,縣立萬富國小,宜蘭縣,三星鄉,[266]宜蘭縣三星鄉萬富村健富路一段309號,(03)9890564,https://www.wfes.ilc.edu.tw,,偏遠,319716.75,2730442.66,,121.6888875,24.67939609
國民小學,024665,縣立大隱國小,宜蘭縣,三星鄉,[266]宜蘭縣三星鄉大隱中路347號,(03)9890155,https://www.dyes.ilc.edu.tw,,,322164.39,2729164.18,,121.7130061,24.66774099
國民小學,024668,縣立四季國小,宜蘭縣,大同鄉,[267]宜蘭縣大同鄉四季村和勳巷1號,(03)9809312,https://www.sches.ilc.edu.tw,,極偏,293208.3,2709202.88,,121.4263091,24.48860304
國民小學,024669,縣立南山國小,宜蘭縣,大同鄉,[267]宜蘭縣大同鄉南山村四鄰埤南巷31之3號,(03)9809113,https://www.nses.ilc.edu.tw,,極偏,288566.91,2703516.02,,121.380362,24.43737966
國民小學,024670,縣立大同國小,宜蘭縣,大同鄉,[267]宜蘭縣大同鄉崙埤村朝陽10之9號,(03)9801172,https://www.dtes.ilc.edu.tw,,偏遠,311622.21,2730300.35,,121.608901,24.67845687
國民小學,024671,縣立寒溪國小,宜蘭縣,大同鄉,[267]宜蘭縣大同鄉寒溪村寒溪巷16號,(03)9517441,https://www.hsies.ilc.edu.tw,,偏遠,319601.97,2722677.06,,121.6873695,24.60929221
國民小學,024672,縣立南澳國小,宜蘭縣,南澳鄉,[272]宜蘭縣南澳鄉南澳村中正路15號,(03)9981228,https://www.naes.ilc.edu.tw,,偏遠,331157.94,2707011.88,,121.8005871,24.46730164
國民小學,024673,縣立碧候國小,宜蘭縣,南澳鄉,[272]宜蘭縣南澳鄉碧候村自覺巷38號,(03)9981634,https://www.bhoes.ilc.edu.tw,,偏遠,329541.851,2707757.695,,121.7846881,24.47411859
國民小學,024674,縣立武塔國小,宜蘭縣,南澳鄉,[272]宜蘭縣南澳鄉武塔村新溪路1號,(03)9981632,https://www.utaes.ilc.edu.tw,,特偏,328936.23,2704594.18,,121.7785384,24.44558866
國民小學,024675,縣立澳花國小,宜蘭縣,南澳鄉,[272]宜蘭縣南澳鄉澳花村中央路19號,(03)9985108,https://www.awes.ilc.edu.tw,,極偏,325053.65,2691693.82,,121.7395694,24.3293118
國民小學,024676,縣立東澳國小,宜蘭縣,南澳鄉,[272]宜蘭縣南澳鄉東岳村蘇花路三段209號,(03)9986217,https://www.daes.ilc.edu.tw,,偏遠,334404.96,2713040.11,,121.8329734,24.52155165
國民小學,024677,縣立金岳國小,宜蘭縣,南澳鄉,[272]宜蘭縣南澳鄉金岳村 (路) 二號,(03)9981636,https://www.jyes.ilc.edu.tw,,特偏,328766,2707430.01,,121.7770166,24.47119974
國民小學,024678,縣立金洋國小,宜蘭縣,南澳鄉,[272]宜蘭縣南澳鄉金洋村金洋路11號,(03)9981486,https://www.kyes.ilc.edu.tw,,特偏,325986.44,2702401.02,,121.7493299,24.42593515
國民小學,024698,縣立人文國(中)小,宜蘭縣,頭城鎮,[261]宜蘭縣頭城鎮拔雅里文雅路150號,(03)9773396,https://www.jwps.ilc.edu.tw,,,332853.921,2750577.794,,121.8198821,24.86051919
國民小學,024701,縣立清溝國小,宜蘭縣,冬山鄉,[269]宜蘭縣冬山鄉清溝村永清路369號,(03)9585828,https://www.ncges.ilc.edu.tw,,,327254.57,2728770.38,,121.7632736,24.66393867
國民小學,031601,私立福祿貝爾國小,桃園市,龍潭區,[325]桃園市龍潭區金龍路223號,(03)4899899,https://www.fies.tyc.edu.tw,,,271685.19,2749593.97,,121.2145788,24.8537328
國民小學,031602,私立諾瓦國小,桃園市,龍潭區,[325]桃園市龍潭區渴望園區渴望路660巷50弄1號,(03)4072882,http://www.renoir.com.tw,,,267954.354,2748587.533,,121.1776487,24.84469462
國民小學,031603,私立有得國(中)小,桃園市,中壢區,[320]桃園市中壢區內壢長春一路288號,(03)4522789,https://www.yoderedu.org,,,275423.176,2763669.965,,121.2518245,24.98075875
國民小學,031604,私立康萊爾國(中)小,桃園市,桃園區,[330]桃園市桃園區力行路288巷8號,(03)3026889,https://www.cornell.tyc.edu.tw,,,280030.23,2765856.71,,121.2975059,25.00041708
國民小學,033601,市立文青國(中)小,桃園市,龜山區,[333]桃園市龜山區樂善二路778號,(03)3594000,https://www.wcjps.tyc.edu.tw,,,289508.479,2770876.29,,121.391548,25.04551714
國民小學,033602,市立青園國小,桃園市,中壢區,[320]桃園市中壢區領航北路2段281號（借用青埔國中）,(03)2871741,https://www.qyes.tyc.edu.tw,,,270744.9,2766959.02,,121.2055344,25.0105246
國民小學,034601,市立桃園國小,桃園市,桃園區,[330]桃園市桃園區民權路67號,(03)3322268,http://163.30.44.1/,,,281315.627,2764962.508,,121.3102198,24.99231798
國民小學,034602,市立東門國小,桃園市,桃園區,[330]桃園市桃園區東門里東國街14號,(03)3322057,https://www.tmps.tyc.edu.tw,,,281782.61,2765277.37,,121.314853,24.99515092
國民小學,034603,市立中埔國小,桃園市,桃園區,[330]桃園市桃園區永安路1054號,(03)3013028,https://www.jbes.tyc.edu.tw,,,278963.544,2766856.199,,121.2869594,25.00946148
國民小學,034604,市立成功國小,桃園市,桃園區,[330]桃園市桃園區三民路三段22號,(03)3322772,https://www.cges.tyc.edu.tw,,,281006.07,2765640.74,,121.3071685,24.9984476
國民小學,034605,市立會稽國小,桃園市,桃園區,[330]桃園市桃園區春日路1080號,(03)3252982,https://www.gjes.tyc.edu.tw,,,281194.389,2768056.203,,121.3090887,25.02025111
國民小學,034606,市立建國國小,桃園市,桃園區,[330]桃園市桃園區昆明路95號,(03)3636660,https://www.jkes.tyc.edu.tw,,,281782.281,2763984.76,,121.31482,24.98348091
國民小學,034607,市立中山國小,桃園市,桃園區,[330]桃園市桃園區國際路一段1070號,(03)2203012,https://www.chses.tyc.edu.tw,,,279296.835,2764302.644,,121.2902074,24.98640089
國民小學,034608,市立文山國小,桃園市,桃園區,[330]桃園市桃園區文中路120號,(03)3602013,https://www.wsps.tyc.edu.tw,,,279414.844,2765414.76,,121.2914,24.9964391
國民小學,034609,市立南門國小,桃園市,桃園區,[330]桃園市桃園區復興路303號,(03)3370576,https://www.nmes.tyc.edu.tw,,,280725.461,2764545.748,,121.3043642,24.98856743
國民小學,034610,市立西門國小,桃園市,桃園區,[330]桃園市桃園區莒光街15號,(03)3342351,https://www.simes.tyc.edu.tw,,,280688.905,2765246.196,,121.3040177,24.994892
國民小學,034611,市立龍山國小,桃園市,桃園區,[330]桃園市桃園區龍泉二街36號,(03)3691253,https://www.loses.tyc.edu.tw,,,277259.75,2763667.054,,121.2700162,24.98070058
國民小學,034612,市立北門國小,桃園市,桃園區,[330]桃園市桃園區正康三街139號,(03)3250959,https://www.pmes.tyc.edu.tw,,,280984.014,2766608.063,,121.3069717,25.00718128
國民小學,034613,市立南崁國小,桃園市,蘆竹區,[338]桃園市蘆竹區羊稠里吉林路160號,(03)3115578,https://www.nkes.tyc.edu.tw,,,280364.1,2771371.74,,121.3009349,25.05020137
國民小學,034614,市立公埔國小,桃園市,蘆竹區,[338]桃園市蘆竹區南山路二段448號,(03)3243852,https://www.gpes.tyc.edu.tw,,,278848.73,2773762.18,,121.2859665,25.07181239
國民小學,034615,市立蘆竹國小,桃園市,蘆竹區,[338]桃園市蘆竹區富國路二段850號,(03)3221731,https://www.lces.tyc.edu.tw,,,276952.7,2771433.02,,121.2671264,25.05081926
國民小學,034616,市立大竹國小,桃園市,蘆竹區,[338]桃園市蘆竹區大竹路556號,(03)3232917,http://www.dces.tyc.edu.tw,,,276096.81,2768534.39,,121.2585889,25.02466473
國民小學,034617,市立新興國小,桃園市,蘆竹區,[338]桃園市蘆竹區新興里新興街355號,(03)3602448,https://www.ssps.tyc.edu.tw,,,276729.33,2766723.54,,121.2648214,25.00830486
國民小學,034618,市立外社國小,桃園市,蘆竹區,[338]桃園市蘆竹區山林路二段525號,(03)3241874,https://www.wses.tyc.edu.tw,,,280925.49,2774941.62,,121.3065789,25.08241948
國民小學,034619,市立頂社國小,桃園市,蘆竹區,[338]桃園市蘆竹區山林路三段232號,(03)3241182,http://www.dises.tyc.edu.tw,,,282317.35,2774436.64,,121.320365,25.07783131
國民小學,034620,市立海湖國小,桃園市,蘆竹區,[338]桃園市蘆竹區海湖東路191巷15號,(03)3542181,https://www.hwes.tyc.edu.tw,,,276952.22,2777139.7,,121.2672335,25.10234027
國民小學,034621,市立山腳國小,桃園市,蘆竹區,[338]桃園市蘆竹區南山路三段440號,(03)3241884,https://www.sajes.tyc.edu.tw,,,279014.66,2775606.92,,121.2876502,25.08846384
國民小學,034622,市立大華國小,桃園市,蘆竹區,[338]桃園市蘆竹區宏竹里大華街98號,(03)3232664,https://www.thps.tyc.edu.tw,,,275655.56,2770149.78,,121.2542468,25.03925643
國民小學,034623,市立新莊國小,桃園市,蘆竹區,[338]桃園市蘆竹區大新路380巷121號,(03)3231264,https://www.sjps.tyc.edu.tw,,,274867.35,2768874.83,,121.2464127,25.02775901
國民小學,034624,市立大園國小,桃園市,大園區,[337]桃園市大園區橫峰里中正東路160號,(03)3862030,https://www.dyps.tyc.edu.tw,,,270403,2772430.01,,121.2022279,25.0599229
國民小學,034625,市立圳頭國小,桃園市,大園區,[337]桃園市大園區圳頭路850巷30號,(03)3862504,https://www.jtes.tyc.edu.tw,,,270669.21,2773821.91,,121.2048874,25.07248569
國民小學,034626,市立內海國小,桃園市,大園區,[337]桃園市大園區內海里2鄰學府路76巷32號,(03)3862844,https://www.nhes.tyc.edu.tw,,,269273,2775370.01,,121.191069,25.08648076
國民小學,034627,市立溪海國小,桃園市,大園區,[337]桃園市大園區溪海里十一鄰和平西路一段420號,(03)3862174,https://www.hhes.tyc.edu.tw,,,268840.84,2770982.48,,121.1867246,25.04687448
國民小學,034628,市立潮音國小,桃園市,大園區,[337]桃園市大園區潮音路一段188號,(03)3862834,https://www.cies.tyc.edu.tw,,,267469.21,2773052.44,,121.1731572,25.06557911
國民小學,034629,市立竹圍國小,桃園市,大園區,[337]桃園市大園區竹圍里二鄰竹圍街3號,(03)3835079,https://www.jwes.tyc.edu.tw,,,274663,2777310.01,,121.2445389,25.10391701
國民小學,034630,市立菓林國小,桃園市,大園區,[337]桃園市大園區菓林里十二鄰崁下41號,(03)3835096,https://www.kles.tyc.edu.tw,,,275829.23,2774385.03,,121.2560473,25.07749025
國民小學,034631,市立后厝國小,桃園市,大園區,[337]桃園市大園區國際路二段147號,(03)3869583,https://www.htes.tyc.edu.tw,,,271684,2774780.01,,121.2149617,25.08112141
國民小學,034632,市立沙崙國小,桃園市,大園區,[337]桃園市大園區沙崙里九鄰75號之2,(03)3835072,https://www.sales.tyc.edu.tw,,偏遠,272389,2776100.01,,121.2219721,25.09302836
國民小學,034633,市立埔心國小,桃園市,大園區,[337]桃園市大園區中正東路一段189巷35號,(03)3812304,http://www.puses.tyc.edu.tw,,,272722.75,2771231.9,,121.2252006,25.04907297
國民小學,034634,市立五權國小,桃園市,大園區,[337]桃園市大園區中正東路二段539號,(03)3812803,https://www.wqes.tyc.edu.tw,,,273319.4,2768434.43,,121.2310665,25.02380759
國民小學,034635,市立陳康國小,桃園市,大園區,[337]桃園市大園區建國八村151號,(03)3811092,https://www.ckps.tyc.edu.tw,,,273256,2772460.01,,121.2305063,25.06015254
國民小學,034636,市立龜山國小,桃園市,龜山區,[333]桃園市龜山區萬壽路二段933巷14號,(03)3203571,https://www.kses.tyc.edu.tw,,,284306,2765150.01,,121.3398473,24.99394608
國民小學,034637,市立壽山國小,桃園市,龜山區,[333]桃園市龜山區萬壽路二段6巷61號,(03)3291782,https://www.sses.tyc.edu.tw,,,286772.11,2766132.06,,121.3643033,25.00275442
國民小學,034638,市立福源國小,桃園市,龜山區,[333]桃園市龜山區兔坑里大同路916號,(03)3297276,https://www.fyes.tyc.edu.tw,,,286096.48,2764584.58,,121.3575694,24.98879969
國民小學,034639,市立大崗國小,桃園市,龜山區,[333]桃園市龜山區大崗里20鄰大湖一路175號,(03)3282457,https://www.dges.tyc.edu.tw,,,286095.54,2771621.11,,121.3577442,25.05232678
國民小學,034640,市立大埔國小,桃園市,龜山區,[333]桃園市龜山區振興路1169號,(03)3298329,https://www.dpps.tyc.edu.tw,,,287859.93,2769186.52,,121.375164,25.03030382
國民小學,034641,市立大坑國小,桃園市,龜山區,[333]桃園市龜山區大坑路一段850號,(03)3252430,https://www.dkes.tyc.edu.tw,,,281780,2770750.01,,121.3149532,25.04455918
國民小學,034642,市立山頂國小,桃園市,龜山區,[333]桃園市龜山區山德里頂興路2號,(03)3207244,https://www.sdps.tyc.edu.tw,,,283069.57,2764926.84,,121.3275937,24.99195872
國民小學,034643,市立龍壽國小,桃園市,龜山區,[333]桃園市龜山區龍壽里龍校街30號,(03)3296554,https://www.lnses.tyc.edu.tw,,偏遠,289127,2767030.01,,121.3876583,25.0108023
國民小學,034644,市立新路國小,桃園市,龜山區,[333]桃園市龜山區新路里永和街12號,(03)3203890,https://www.slps.tyc.edu.tw,,,283969.17,2765288.2,,121.336514,24.99520128
國民小學,034645,市立樂善國小,桃園市,龜山區,[333]桃園市龜山區樂學路339巷2號,(03)3281002,https://www.club.leses.tyc.edu.tw,,,288606.96,2771634.04,,121.3826349,25.05238148
國民小學,034646,市立大成國小,桃園市,八德區,[334]桃園市八德區廣福路31號,(03)3661155,https://www.dches.tyc.edu.tw,,,280139.744,2761228.768,,121.29849,24.95863253
國民小學,034647,市立大勇國小,桃園市,八德區,[334]桃園市八德區大勇里自強街60號,(03)3622017,https://www.typs.tyc.edu.tw,,,280697.748,2762268.069,,121.3040392,24.96800447
國民小學,034648,市立八德國小,桃園市,八德區,[334]桃園市八德區興豐路222號,(03)3682943,https://www.bdes.tyc.edu.tw,,,278676.265,2757932.963,,121.2839283,24.92890522
國民小學,034649,市立瑞豐國小,桃園市,八德區,[334]桃園市八德區介壽路二段933巷40號,(03)3682787,https://www.rfes.tyc.edu.tw,,,280289,2758710.01,,121.299913,24.9358894
國民小學,034650,市立霄裡國小,桃園市,八德區,[334]桃園市八德區山下街115號,(03)3651101,https://www.slies.tyc.edu.tw,,,276683.82,2758753.66,,121.2642167,24.93635104
